State,Language,Minutes,Month,Year
Riverside,Spanish,10,4,2017
Riverside,Spanish,4,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,8,4,2017
Riverside,Mandarin,10,4,2017
Riverside,Mandarin,11,4,2017
Riverside,Korean,8,4,2017
Riverside,Korean,1,4,2017
Riverside,Korean,14,4,2017
Riverside,Spanish,7,4,2017
Riverside,Spanish,13,4,2017
Riverside,Spanish,7,4,2017
Riverside,Spanish,9,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,10,4,2017
Riverside,Punjabi,36,4,2017
Riverside,Spanish,4,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,18,4,2017
Riverside,Spanish,7,4,2017
Riverside,Spanish,8,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,14,4,2017
Riverside,Spanish,8,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,14,4,2017
Riverside,Spanish,10,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,9,4,2017
Riverside,Vietnamese,8,4,2017
Riverside,Spanish,10,4,2017
Riverside,Spanish,8,4,2017
Riverside,Spanish,17,4,2017
Riverside,Spanish,10,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,25,4,2017
Riverside,Spanish,8,4,2017
Riverside,Spanish,14,4,2017
Riverside,Vietnamese,14,4,2017
Riverside,Spanish,7,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,7,4,2017
Riverside,Spanish,3,4,2017
Riverside,Spanish,6,4,2017
Riverside,Spanish,11,4,2017
Riverside,Spanish,13,4,2017
Riverside,Spanish,8,4,2017
Riverside,Spanish,10,4,2017
Riverside,Spanish,5,4,2017
Riverside,Spanish,22,4,2017
Eugene,Spanish,12,4,2017
Sacramento,Spanish,8,4,2017
Sacramento,Spanish,6,4,2017
Sacramento,Spanish,8,4,2017
Sacramento,Spanish,5,4,2017
Sacramento,Spanish,10,4,2017
Sacramento,Spanish,21,4,2017
Sacramento,Punjabi,38,4,2017
Sacramento,Spanish,8,4,2017
Sacramento,Armenian,4,4,2017
Sacramento,Spanish,13,4,2017
Sacramento,Spanish,23,4,2017
Sacramento,Spanish,6,4,2017
Sacramento,Punjabi,16,4,2017
Sacramento,Spanish,9,4,2017
Sacramento,Korean,16,4,2017
Sacramento,Hmong,20,4,2017
Sacramento,Spanish,11,4,2017
Sacramento,Spanish,6,4,2017
Sacramento,Spanish,14,4,2017
Sacramento,Punjabi,7,4,2017
Sacramento,Spanish,8,4,2017
Sacramento,Armenian,14,4,2017
Sacramento,Russian,6,4,2017
Sacramento,Spanish,6,4,2017
Sacramento,Punjabi,9,4,2017
Sacramento,Spanish,9,4,2017
Sacramento,Spanish,13,4,2017
Sacramento,Spanish,9,4,2017
Sacramento,Spanish,11,4,2017
Sacramento,Spanish,20,4,2017
Sacramento,Spanish,5,4,2017
San Jose,Spanish,14,4,2017
San Jose,Spanish,17,4,2017
San Jose,Spanish,12,4,2017
San Jose,Spanish,10,4,2017
San Jose,Spanish,14,4,2017
San Jose,Spanish,9,4,2017
San Jose,Spanish,9,4,2017
San Jose,Spanish,14,4,2017
San Jose,Spanish,12,4,2017
San Jose,Spanish,4,4,2017
Salt Lake City,Spanish,14,4,2017
Salt Lake City,Spanish,10,4,2017
Salt Lake City,Spanish,1,4,2017
Salt Lake City,Spanish,13,4,2017
Salt Lake City,Farsi,19,4,2017
Salt Lake City,Spanish,9,4,2017
Salt Lake City,Spanish,7,4,2017
Salt Lake City,Somali,9,4,2017
Salt Lake City,Spanish,27,4,2017
Salt Lake City,Spanish,7,4,2017
Salt Lake City,Spanish,19,4,2017
Salt Lake City,Spanish,8,4,2017
Salt Lake City,Spanish,14,4,2017
Salt Lake City,Spanish,9,4,2017
San Diego,Spanish,5,4,2017
San Diego,Spanish,7,4,2017
San Diego,Spanish,4,4,2017
San Diego,Spanish,7,4,2017
San Diego,Arabic,41,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,16,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,5,4,2017
San Diego,Spanish,7,4,2017
San Diego,Spanish,7,4,2017
San Diego,Spanish,17,4,2017
San Diego,Spanish,6,4,2017
San Diego,Cantonese,1,4,2017
San Diego,Cantonese,13,4,2017
San Diego,Spanish,14,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,29,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,2,4,2017
San Diego,Spanish,21,4,2017
San Diego,Spanish,10,4,2017
San Diego,Spanish,3,4,2017
San Diego,Spanish,7,4,2017
San Diego,Spanish,6,4,2017
San Diego,Spanish,7,4,2017
San Diego,Spanish,14,4,2017
San Diego,Spanish,6,4,2017
San Francisco,Spanish,10,4,2017
San Francisco,Spanish,9,4,2017
San Francisco,Russian,14,4,2017
San Francisco,Spanish,16,4,2017
San Francisco,Korean,24,4,2017
San Francisco,Spanish,4,4,2017
San Francisco,Mandarin,5,4,2017
San Francisco,Cantonese,4,4,2017
San Francisco,Spanish,14,4,2017
San Francisco,Russian,6,4,2017
San Francisco,Spanish,7,4,2017
San Jose,Vietnamese,1,4,2017
San Jose,Vietnamese,1,4,2017
San Jose,Vietnamese,1,4,2017
San Jose,Russian,10,4,2017
San Jose,Spanish,5,4,2017
San Jose,Vietnamese,1,4,2017
San Jose,Vietnamese,1,4,2017
San Jose,Vietnamese,8,4,2017
San Jose,Vietnamese,9,4,2017
San Jose,Spanish,12,4,2017
San Jose,Spanish,3,4,2017
San Jose,Spanish,8,4,2017
San Jose,Vietnamese,53,4,2017
San Jose,Mandarin,0,4,2017
San Jose,Mandarin,2,4,2017
San Jose,Mandarin,9,4,2017
San Jose,Spanish,11,4,2017
San Jose,Spanish,28,4,2017
San Jose,Vietnamese,32,4,2017
San Jose,Spanish,11,4,2017
San Jose,Spanish,5,4,2017
San Jose,Spanish,10,4,2017
Santa Ana,Spanish,6,4,2017
Santa Ana,Spanish,8,4,2017
Santa Ana,Spanish,10,4,2017
Santa Ana,Spanish,8,4,2017
Santa Ana,Spanish,20,4,2017
Santa Ana,Vietnamese,8,4,2017
Santa Ana,Korean,14,4,2017
Santa Ana,Spanish,7,4,2017
Santa Ana,Spanish,11,4,2017
Santa Ana,Spanish,15,4,2017
Santa Ana,Spanish,6,4,2017
Santa Ana,Vietnamese,5,4,2017
Santa Ana,Mandarin,15,4,2017
Santa Ana,Spanish,6,4,2017
Santa Ana,Spanish,3,4,2017
Santa Ana,Spanish,4,4,2017
Santa Ana,Spanish,3,4,2017
Santa Ana,Spanish,5,4,2017
Santa Ana,Korean,3,4,2017
Santa Ana,Vietnamese,4,4,2017
Santa Ana,Spanish,3,4,2017
Santa Ana,Spanish,7,4,2017
Santa Ana,Vietnamese,14,4,2017
Santa Ana,Vietnamese,6,4,2017
Santa Ana,Turkish,16,4,2017
Santa Ana,Spanish,4,4,2017
Santa Ana,Spanish,63,4,2017
Los Angeles,Spanish,7,4,2017
Los Angeles,Spanish,16,4,2017
Los Angeles,Spanish,36,4,2017
Los Angeles,Spanish,12,4,2017
Los Angeles,Spanish,10,4,2017
Los Angeles,Spanish,6,4,2017
Los Angeles,Spanish,5,4,2017
Los Angeles,Spanish,6,4,2017
Los Angeles,Spanish,6,4,2017
San Francisco,Spanish,13,4,2017
San Francisco,Spanish,26,4,2017
Seattle,Spanish,14,4,2017
Seattle,Spanish,7,4,2017
Seattle,Mandarin,6,4,2017
Worcester,Spanish,11,4,2017
Worcester,Spanish,8,4,2017
Worcester,Spanish,9,4,2017
Seattle,Korean,10,4,2017
Seattle,Vietnamese,7,4,2017
Tampa,Spanish,17,4,2017
Tampa,Spanish,6,4,2017
Tampa,Spanish,26,4,2017
Tampa,Spanish,10,4,2017
Tampa,Spanish,6,4,2017
Tampa,Spanish,7,4,2017
Tampa,Spanish,12,4,2017
Tampa,Spanish,12,4,2017
Tampa,Spanish,22,4,2017
Tampa,Spanish,14,4,2017
Tampa,Spanish,1,4,2017
Tampa,Spanish,7,4,2017
Tampa,Spanish,1,4,2017
Tampa,Spanish,8,4,2017
Tampa,Spanish,8,4,2017
Tampa,Spanish,24,4,2017
Tampa,Spanish,13,4,2017
Newark,Punjabi,6,4,2017
Newark,Spanish,9,4,2017
Newark,Urdu,8,4,2017
Newark,Spanish,5,4,2017
Newark,Greek,3,4,2017
Newark,Greek,13,4,2017
Newark,Spanish,7,4,2017
Newark,Spanish,11,4,2017
Newark,Polish,11,4,2017
Newark,Polish,5,4,2017
Newark,Spanish,10,4,2017
Newark,Spanish,13,4,2017
Newark,Spanish,7,4,2017
Newark,Spanish,5,4,2017
Newark,Spanish,11,4,2017
Newark,Spanish,19,4,2017
Newark,Russian,9,4,2017
Newark,Spanish,5,4,2017
Phoenix,Spanish,8,4,2017
Phoenix,Spanish,19,4,2017
Phoenix,Spanish,9,4,2017
Phoenix,Spanish,4,4,2017
Phoenix,Spanish,5,4,2017
Seattle,Spanish,5,4,2017
Seattle,Russian,15,4,2017
Seattle,Spanish,12,4,2017
Seattle,Russian,5,4,2017
Seattle,Cambodian,6,4,2017
Roanoke,Spanish,9,4,2017
West Palm Beach,Spanish,22,4,2017
West Palm Beach,Spanish,24,4,2017
West Palm Beach,Spanish,9,4,2017
West Palm Beach,Spanish,7,4,2017
West Palm Beach,Spanish,7,4,2017
West Palm Beach,Spanish,5,4,2017
West Palm Beach,Arabic,6,4,2017
West Palm Beach,Moroccan Arabic,1,4,2017
West Palm Beach,Moroccan Arabic,8,4,2017
New York,Spanish,9,4,2017
New York,Spanish,5,4,2017
New York,Spanish,10,4,2017
Wichita,Spanish,7,4,2017
Wichita,Thai,13,4,2017
Wilmington,Spanish,25,4,2017
Wilmington,Vietnamese,8,4,2017
Wilmington,Spanish,9,4,2017
Wilmington,Korean,1,4,2017
Wilmington,Korean,23,4,2017
Woodland Hills,Spanish,8,4,2017
Woodland Hills,Spanish,6,4,2017
Woodland Hills,Spanish,6,4,2017
Woodland Hills,Spanish,14,4,2017
Woodland Hills,Spanish,124,4,2017
Woodland Hills,Spanish,4,4,2017
Woodland Hills,Spanish,5,4,2017
Woodland Hills,Spanish,8,4,2017
Woodland Hills,Spanish,8,4,2017
Woodland Hills,Spanish,19,4,2017
Woodland Hills,Spanish,120,4,2017
Woodland Hills,Spanish,28,4,2017
Woodland Hills,Spanish,9,4,2017
Woodland Hills,Spanish,5,4,2017
Worcester,Polish,5,4,2017
Worcester,Portuguese,1,4,2017
Worcester,Spanish,17,4,2017
Worcester,Spanish,11,4,2017
Worcester,Spanish,17,4,2017
Los Angeles,Spanish,26,4,2017
